date,code,name,open,close,high,low,volume,amount,pct_chg,index_return
2026-01-29,000001,上证综指,4155.919,4157.985,4170.214,4138.299,90590837100,,0.16252982845115227,0.0016239789166388084
2026-01-30,000001,上证综指,4131.993,4117.948,4152.85,4064.777,80434274600,,-0.9628942865354095,-0.009675600888908533
2026-02-02,000001,上证综指,4079.708,4015.746,4103.407,4013.656,73295369800,,-2.481867182392794,-0.02513184765949875
2026-02-03,000001,上证综指,4043.906,4067.738,4069.418,4002.782,63768424900,,1.2947034000656332,0.012863937621838122
2026-02-04,000001,上证综指,4064.677,4102.202,4104.621,4062.683,67425424400,,0.8472522074922217,0.00843683170967933
2026-02-05,000001,上证综指,4075.025,4075.917,4088.904,4048.939,59672223600,,-0.6407534294995743,-0.006428150656748727
2026-02-06,000001,上证综指,4040.299,4065.583,4095.03,4029.973,55670980100,,-0.25353803818870535,-0.002538599901683681
2026-02-09,000001,上证综指,4103.54,4123.09,4123.159,4093.056,57263258200,,1.41448348244273,0.014045730101596437
2026-02-10,000001,上证综指,4127.766,4128.373,4134.338,4117.564,52462096900,,0.12813205629755853,0.0012805003723263709
2026-02-11,000001,上证综指,4124.428,4131.985,4142.561,4122.428,50068527800,,0.08749209434322225,0.0008745384232039738
2026-02-12,000001,上证综指,4136.99,4134.018,4140.593,4124.131,52937011600,,0.04920153388747739,0.0004918943390154942
2026-02-13,000001,上证综指,4115.924,4082.073,4123.844,4079.77,50079947200,,-1.2565257335599433,-0.012644867768284941
2026-02-24,000001,上证综指,4129.134,4117.409,4131.55,4105.937,56632224900,,0.8656386105784897,0.008619134417876324
2026-02-25,000001,上证综指,4123.781,4147.231,4167.844,4122.699,72478721400,,0.7242904457633426,0.007216800594547831
2026-02-26,000001,上证综指,4151.068,4146.631,4152.193,4127.153,65170282600,,-0.014467484449254275,-0.000144685310907354
2026-02-27,000001,上证综指,4128.897,4162.882,4166.234,4128.36,68204764600,,0.3919085156118163,0.00391142554780363
2026-03-02,000001,上证综指,4151.801,4182.591,4188.77,4131.368,86157921800,,0.47344604050754135,0.004723288096768333
2026-03-03,000001,上证综指,4189.408,4122.676,4197.228,4116.011,92113917000,,-1.4324852704938107,-0.014428443883080337
2026-03-04,000001,上证综指,4087.632,4082.474,4106.04,4055.413,76516953100,,-0.9751433292356726,-0.009799289885709616
2026-03-05,000001,上证综指,4109.777,4108.567,4125.617,4090.621,68974653500,,0.6391467526798644,0.006371128715458321
2026-03-06,000001,上证综指,4085.895,4124.194,4129.465,4085.895,64676576000,,0.38035159217313375,0.0037963008443685792
2026-03-09,000001,上证综指,4098.699,4096.602,4106.534,4052.545,79780355600,,-0.6690276936536121,-0.0067127571613338
2026-03-10,000001,上证综指,4098.587,4123.138,4123.958,4098.587,67492219400,,0.647756360027163,0.006456674344303614
2026-03-11,000001,上证综指,4123.666,4133.433,4135.839,4112.8,70772716900,,0.24968846543580447,0.0024937726170584677
2026-03-12,000001,上证综指,4133.2,4129.103,4141.649,4103.164,78615118200,,-0.10475553855596731,-0.0010481044551899723
2026-03-13,000001,上证综指,4117.574,4095.449,4134.079,4086.847,79205476400,,-0.8150438485065692,-0.008183834896200748
2026-03-16,000001,上证综指,4092.249,4084.786,4096.133,4048.087,73222709800,,-0.26036217274345574,-0.0026070170451801752
2026-03-17,000001,上证综指,4086.295,4049.907,4108.4,4049.58,67877122400,,-0.8538758211568465,-0.008575422266993158
2026-03-18,000001,上证综指,4053.305,4062.984,4065.373,4023.03,62387310200,,0.32289630354473964,0.003223761129139435
2026-03-19,000001,上证综指,4028.542,4006.552,4042.022,3994.165,66725542200,,-1.3889299096427554,-0.013986657959936043
2026-03-20,000001,上证综指,4004.573,3957.053,4022.703,3955.711,66679838700,,-1.235451330720283,-0.012431464762104298
2026-03-23,000001,上证综指,3904.951,3813.283,3906.622,3794.684,80473885000,,-3.633259397839761,-0.03700905840319979
2026-03-24,000001,上证综指,3849.631,3881.28,3881.424,3807.994,68062203900,,1.783161648374909,0.017674498242647423
2026-03-25,000001,上证综指,3892.269,3931.838,3933.061,3891.816,68834362600,,1.3026115096050894,0.012942004890863858
2026-03-26,000001,上证综指,3924.962,3889.084,3937.104,3880.573,61597398100,,-1.087379490202811,-0.010933346706020848
2026-03-27,000001,上证综指,3852.094,3913.724,3924.108,3852.094,56134296300,,0.6335682129776643,0.006315696068220663
2026-03-30,000001,上证综指,3884.277,3923.287,3924.289,3872.776,59558947900,,0.24434528341803485,0.0024404724572569285
2026-03-31,000001,上证综指,3924.067,3891.861,3948.811,3891.861,60670498300,,-0.8010120085530259,-0.00804237344842519
2026-04-01,000001,上证综指,3939.566,3948.552,3955.943,3929.921,56461159800,,1.456655312201538,0.014461480026566687
2026-04-02,000001,上证综指,3940.799,3919.285,3952.576,3900.116,54421283500,,-0.7412084227331972,-0.007439690220184068
2026-04-03,000001,上证综指,3927.592,3880.097,3929.529,3871.3,49269908200,,-0.9998762529389804,-0.010049085883969324
2026-04-07,000001,上证综指,3884.151,3890.165,3902.607,3875.684,47361507600,,0.2594780491312454,0.0025914198605575156
2026-04-08,000001,上证综指,3930.251,3994.998,3994.998,3926.249,64413535200,,2.6948214278828875,0.02659150540908573
2026-04-09,000001,上证综指,3967.63,3966.171,3979.127,3955.246,54156980100,,-0.7215773324542374,-0.007241932934048978
2026-04-10,000001,上证综指,3985.464,3986.225,4011.024,3979.814,54641554100,,0.5056262072411943,0.005043522105700269
2026-04-13,000001,上证综指,3971.199,3988.558,3991.262,3966.198,54578176800,,0.05852655080935687,0.0005850943070315475
2026-04-14,000001,上证综指,4006.727,4026.626,4026.626,3992.407,57025900300,,0.9544301474367467,0.009499042378799026
2026-04-15,000001,上证综指,4039.471,4027.21,4050.621,4020.904,56945858900,,0.014503457733594516,0.00014502406083845854
2026-04-16,000001,上证综指,4030.138,4055.547,4057.831,4028.909,54587696700,,0.7036384991098155,0.007011745150309579
2026-04-17,000001,上证综指,4043.381,4051.425,4058.604,4038.429,54879140600,,-0.10163857057999826,-0.0010169025760074669
2026-04-20,000001,上证综指,4053.375,4082.127,4083.19,4051.685,58984137900,,0.7578074381236144,0.007549505018627831
2026-04-21,000001,上证综指,4075.845,4085.077,4086.637,4062.133,57668945000,,0.07226624747345145,0.0007224014799415123
2026-04-22,000001,上证综指,4074.813,4106.258,4106.844,4074.68,58246634600,,0.518496958564052,0.005171573914983167
2026-04-23,000001,上证综指,4110.788,4093.25,4114.844,4070.46,67116609200,,-0.31678477095203883,-0.003172875961040521
2026-04-24,000001,上证综指,4081.033,4079.9,4092.613,4061.145,60503179800,,-0.3261467049410549,-0.0032667972256859826
2026-04-27,000001,上证综指,4074.811,4086.344,4092.831,4071.08,58995086700,,0.1579450476727251,0.0015782044566684742
2026-04-28,000001,上证综指,4076.143,4078.637,4090.201,4062.872,60050749800,,-0.1886037984075717,-0.001887818793182426
2026-04-29,000001,上证综指,4061.822,4107.514,4112.152,4061.822,61422145100,,0.7080061304793661,0.007055115347482315
2026-04-30,000001,上证综指,4107.297,4112.159,4118.755,4100.966,65691272800,,0.11308543318415687,0.0011302153977305514
2026-05-06,000001,上证综指,4135.451,4160.174,4166.147,4129.911,70117748000,,1.1676348117862334,0.01160870560104992
2026-05-07,000001,上证综指,4168.447,4180.092,4180.21,4163.137,68557424900,,0.4787780511103623,0.004776355542308436
2026-05-08,000001,上证综指,4163.854,4179.952,4183.063,4154.246,69701909400,,-0.0033492085819930573,-3.349264669236009e-05
2026-05-11,000001,上证综指,4201.347,4225.021,4229.58,4186.082,76273628700,,1.0782181230789112,0.010724467993842378
2026-05-12,000001,上证综指,4229.283,4214.489,4230.184,4199.344,71898400200,,-0.24927686749959266,-0.0024958807957700187
2026-05-13,000001,上证综指,4192.315,4242.572,4245.068,4192.315,70501873900,,0.6663441285527316,0.006641338692536337
2026-05-14,000001,上证综指,4256.157,4177.918,4258.863,4177.918,76423500400,,-1.5239340664106704,-0.015356652781588194
2026-05-15,000001,上证综指,4174.175,4135.389,4191.807,4114.086,73316235700,,-1.0179472167715975,-0.010231637305511425
2026-05-18,000001,上证综指,4120.14,4131.528,4145.661,4108.604,62723313700,,-0.0933648563653855,-0.0009340846849512076
2026-05-19,000001,上证综指,4122.961,4169.538,4170.289,4107.994,61761106700,,0.9199986058426646,0.009157923970285396
2026-05-20,000001,上证综指,4152.698,4162.185,4169.847,4139.974,62415203500,,-0.1763504733617749,-0.0017650615386484191
2026-05-21,000001,上证综指,4174.377,4077.277,4199.527,4074.217,72721870100,,-2.039986209166589,-0.02061081312388305
2020-01-02,000300,沪深300,4121.349,4152.241,4172.656,4121.349,18211677200,,,
2020-01-03,000300,沪深300,4161.219,4144.965,4164.299,4131.864,14282624400,,-0.17523067663942626,-0.0017538438517885827
2020-01-06,000300,沪深300,4120.521,4129.295,4170.638,4102.38,17530995300,,-0.37804903057082617,-0.003787654420795644
2020-01-07,000300,沪深300,4137.402,4160.227,4161.25,4135.097,13948903100,,0.7490867085059305,0.0074629498696334486
2020-01-08,000300,沪深300,4139.632,4112.317,4149.813,4101.98,16758585000,,-1.1516198515129084,-0.011583023470962453
2020-01-09,000300,沪深300,4145.535,4164.37,4165.657,4143.592,13688632400,,1.2657827691785473,0.012578387052420198
2020-01-10,000300,沪深300,4177.578,4163.185,4180.977,4148.482,11303171900,,-0.028455684773431855,-0.0002845973417161902
2020-01-13,000300,沪深300,4166.925,4203.988,4203.988,4148.601,11969198200,,0.9800909640095279,0.009753192254408884
2020-01-14,000300,沪深300,4215.158,4189.886,4223.508,4188.081,12932078300,,-0.33544339327323813,-0.0033600726595926144
2020-01-15,000300,沪深300,4186.881,4166.734,4193.869,4150.88,10463313600,,-0.5525687333736484,-0.005541010417105987
2020-01-16,000300,沪深300,4174.817,4149.043,4175.294,4142.18,10026764200,,-0.4245771388334485,-0.004254810269430091
2020-01-17,000300,沪深300,4162.194,4154.853,4177.028,4141.645,9872568200,,0.1400322917839203,0.001399343380041611
2020-01-20,000300,沪深300,4170.737,4185.83,4185.963,4149.488,12240914700,,0.7455618766777139,0.007427963016599622
2020-01-21,000300,沪深300,4165.02,4114.309,4165.02,4113.325,13052750700,,-1.7086455971694892,-0.017234113843992385
2020-01-22,000300,沪深300,4093.801,4131.931,4141.177,4046.487,12675876300,,0.4283100758839309,0.004273954390029835
2020-01-23,000300,沪深300,4093.323,4003.901,4103.524,3972.393,16035760300,,-3.0985512584793873,-0.03147571631024872
2020-02-03,000300,沪深300,3639.909,3688.358,3732.157,3639.909,15755964700,,-7.880889162843929,-0.08208776330585395
2020-02-04,000300,沪深300,3652.004,3785.638,3786.863,3652.004,21393332800,,2.637488009569555,0.026033060223713655
2020-02-05,000300,沪深300,3801.099,3828.527,3866.011,3781.613,17492552400,,1.1329398109380717,0.01126570112611922
2020-02-06,000300,沪深300,3841.754,3899.775,3914.915,3806.96,17646223500,,1.8609768195444465,0.01843872524709007
2020-02-07,000300,沪深300,3879.553,3899.869,3899.884,3849.713,15173175900,,0.0024103954715304354,2.4103664219655947e-05
2020-02-10,000300,沪深300,3872.374,3916.005,3920.167,3861.007,14840696900,,0.41375748775152044,0.004129038652660548
2020-02-11,000300,沪深300,3926.42,3952.464,3970.522,3915.708,14344167400,,0.931025368966587,0.009267180420094315
2020-02-12,000300,沪深300,3945.666,3984.433,3984.433,3940.667,12671032100,,0.8088372215407924,0.0080558366549316
2020-02-13,000300,沪深300,3985.876,3959.919,3999.55,3950.142,14500184300,,-0.6152443773053795,-0.006171448043811738
2020-02-14,000300,沪深300,3954.234,3987.734,4001.563,3954.023,14323980300,,0.702413357444942,0.006999579263002864
2020-02-17,000300,沪深300,3999.651,4077.424,4077.446,3999.651,18277896900,,2.249147009304031,0.022242266692727816
2020-02-18,000300,沪深300,4069.832,4057.511,4076.388,4027.786,16323622000,,-0.48837207020903106,-0.004895685035575056
2020-02-19,000300,沪深300,4049.586,4051.311,4085.17,4042.845,16904644100,,-0.15280303614703117,-0.001529198990481886
2020-02-20,000300,沪深300,4062.897,4144.656,4148.529,4055.811,21223262400,,2.3040689791526736,0.022779261145765704
2020-02-21,000300,沪深300,4134.875,4149.49,4184.438,4130.168,21721360400,,0.11663211615149383,0.0011656415373777192
2020-02-24,000300,沪深300,4131.836,4132.839,4149.01,4097.175,21286930300,,-0.40127822937275903,-0.0040208551081310825
2020-02-25,000300,沪深300,4066.302,4123.854,4126.708,4020.908,24416783100,,-0.2174050331987254,-0.0021764170102174935
2020-02-26,000300,沪深300,4070.099,4073.015,4132.782,4061.125,26109406100,,-1.232803101176727,-0.012404651557613057
2020-02-27,000300,沪深300,4084.078,4084.876,4110.528,4067.441,18129098100,,0.291209337554621,0.0029078614454918915
2020-02-28,000300,沪深300,3988.727,3940.049,4031.145,3928.066,23027509300,,-3.545444219114613,-0.03609821311335231
2020-03-02,000300,沪深300,3968.844,4069.666,4092.539,3968.844,21931355900,,3.289730660710055,0.03236777242428254
2020-03-03,000300,沪深300,4125.136,4091.362,4147.653,4067.909,21936977700,,0.533115002557949,0.005316989750022409
2020-03-04,000300,沪深300,4078.5,4115.052,4115.262,4060.729,18242473000,,0.5790247844116303,0.005773548789171297
2020-03-05,000300,沪深300,4150.21,4206.725,4215.851,4127.039,23182311500,,2.22774827632799,0.022032964482575728
2020-03-06,000300,沪深300,4158.202,4138.507,4181.31,4135.39,17247571700,,-1.6216415382512728,-0.016349340450807406
2020-03-09,000300,沪深300,4063.076,3997.133,4063.076,3995.131,20810203500,,-3.4160628458523745,-0.034757740644172794
2020-03-10,000300,沪深300,3975.229,4082.732,4093.002,3954.751,19741640200,,2.1415099272403593,0.021189018040099494
2020-03-11,000300,沪深300,4090.935,4028.429,4091.27,4028.396,16165611100,,-1.3300652602228125,-0.013389898518067397
2020-03-12,000300,沪深300,3976.114,3950.911,3987.434,3926.27,15706045800,,-1.9242737057051262,-0.019430288421095027
2020-03-13,000300,沪深300,3771.014,3895.313,3937.181,3765.148,18829672200,,-1.407219752608957,-0.014172149703503105
2020-03-16,000300,沪深300,3899.86,3727.84,3899.86,3720.513,18596826000,,-4.299346419658701,-0.043945058081852534
2020-03-17,000300,沪深300,3739.783,3709.682,3786.891,3618.307,16624612900,,-0.48709172067471496,-0.004882818787435797
2020-03-18,000300,沪深300,3729.685,3636.257,3775.851,3636.257,15503754700,,-1.979280164714925,-0.019991302774370612
2020-03-19,000300,沪深300,3623.789,3589.093,3647.987,3503.187,18080740700,,-1.2970480359336567,-0.013055331545384062
2020-03-20,000300,沪深300,3629.513,3653.224,3663.952,3588.777,13960300000,,1.7868302660310142,0.01771054105644333
2020-03-23,000300,沪深300,3542.684,3530.306,3585.801,3523.788,13710879000,,-3.3646444893606353,-0.034225512656000795
2020-03-24,000300,沪深300,3598.655,3625.115,3627.759,3545.452,14310302100,,2.685574564924398,0.02650145920073134
2020-03-25,000300,沪深300,3711.475,3722.518,3732.654,3685.994,15349595800,,2.6868940709467326,0.026514309083007354
2020-03-26,000300,沪深300,3692.608,3698.047,3736.254,3681.267,11231066500,,-0.6573776137549947,-0.006595478567467344
2020-03-27,000300,沪深300,3746.391,3710.061,3758.783,3709.921,12406099500,,0.32487418358935205,0.0032434760757832433
2020-03-30,000300,沪深300,3657.462,3674.111,3690.639,3637.585,12687667300,,-0.9689867632904248,-0.009737119893473516
2020-03-31,000300,沪深300,3708.14,3686.155,3716.071,3676.202,11145302500,,0.32780718927654107,0.003272710728092201
2020-04-01,000300,沪深300,3682.297,3675.076,3731.78,3670.965,11935262000,,-0.30055708455016816,-0.003010096644236125
2020-04-02,000300,沪深300,3656.323,3734.531,3734.531,3652.317,11516820900,,1.617789672921055,0.016048429034829618
2020-04-03,000300,沪深300,3721.482,3713.218,3738.832,3698.982,9982508300,,-0.5707008457019103,-0.00572335565518513
2020-04-07,000300,沪深300,3779.908,3798.021,3803.629,3772.205,14277803000,,2.283814201051504,0.02258125549799716
2020-04-08,000300,沪深300,3776.417,3780.345,3793.002,3767.292,11138951300,,-0.46540027029867703,-0.004664866292788919
2020-04-09,000300,沪深300,3798.488,3792.811,3801.725,3785.312,10048503200,,0.3297582628040585,0.00329215752565683
2020-04-10,000300,沪深300,3794.843,3769.178,3824.744,3758.96,10244495600,,-0.6230998591809644,-0.006250492282495496
2020-04-13,000300,沪深300,3751.709,3753.257,3769.876,3740.194,7905334300,,-0.422399791148087,-0.0042329441922610515
2020-04-14,000300,沪深300,3777.834,3825.699,3825.76,3764.984,11063758500,,1.9301103015327836,0.019117199321859242
2020-04-15,000300,沪深300,3820.851,3797.362,3829.801,3793.44,10846198400,,-0.7407012417861458,-0.007434580550368129
2020-04-16,000300,沪深300,3777.799,3802.381,3807.357,3774.559,9594796500,,0.13217070166078315,0.0013208343307609927
2020-04-17,000300,沪深300,3831.923,3839.487,3863.452,3821.42,13200430100,,0.9758622294820052,0.009711314464115777
2020-04-20,000300,沪深300,3845.46,3853.455,3853.798,3831.553,10001311500,,0.36379860121937835,0.0036313845469290265
2020-04-21,000300,沪深300,3838.231,3808.047,3838.231,3779.997,10292188800,,-1.178371098144393,-0.01185368918219827
2020-04-22,000300,沪深300,3789.13,3839.383,3839.383,3782.215,8589946400,,0.8228890032081937,0.008195217316430149
2020-04-23,000300,沪深300,3851.913,3829.753,3857.471,3826.557,9550845000,,-0.25082155127528205,-0.0025113663550457594
2020-04-24,000300,沪深300,3826.312,3796.972,3827.212,3787.071,9484413500,,-0.8559559846287756,-0.008596403271658686
2020-04-27,000300,沪深300,3808.017,3822.769,3842.871,3793.766,9546273500,,0.6794098033906959,0.006771122158054266
2020-04-28,000300,沪深300,3835.348,3849.147,3859.675,3768.2,12209347600,,0.6900233835735348,0.006876536172730594
2020-04-29,000300,沪深300,3837.514,3867.032,3880.744,3833.716,9585459000,,0.4646484013211216,0.004635722429178227
2020-04-30,000300,沪深300,3880.409,3912.577,3921.7,3880.409,13291712500,,1.1777766514474264,0.011708948444179856
2020-05-06,000300,沪深300,3867.259,3936.254,3937.691,3865.988,13985567500,,0.6051510296155138,0.006033273444403631
2020-05-07,000300,沪深300,3937.592,3924.895,3941.483,3915.905,10551464600,,-0.2885738572764862,-0.002889910344013837
2020-05-08,000300,沪深300,3942.997,3963.622,3979.663,3935.981,11694334100,,0.9867015550734548,0.009818654412656141
2020-05-11,000300,沪深300,3974.761,3960.18,3998.097,3944.504,12267380300,,-0.0868397642358465,-0.0008687749180237707
2020-05-12,000300,沪深300,3961.343,3960.238,3970.112,3930.211,9825055400,,0.0014645798928292209,1.4645691679626245e-05
2020-05-13,000300,沪深300,3946.643,3968.253,3972.525,3932.571,8819066900,,0.20238682624631466,0.002021823000187269
2020-05-14,000300,沪深300,3952.199,3925.218,3952.199,3924.045,8853000400,,-1.0844822646136842,-0.010904056377404974
2020-05-15,000300,沪深300,3941.125,3912.816,3945.196,3907.402,9261838200,,-0.3159569735999401,-0.0031645717153048164
2020-05-18,000300,沪深300,3914.66,3922.912,3946.431,3898.404,11280176200,,0.2580238886776165,0.002576915785455828
2020-05-19,000300,沪深300,3963.775,3956.25,3966.852,3944.072,9401529100,,0.8498278829604189,0.008462371746919157
2020-05-20,000300,沪深300,3955.715,3935.222,3955.715,3923.921,10079115000,,-0.5315134281200562,-0.005329309859794903
2020-05-21,000300,沪深300,3950.598,3913.795,3951.743,3907.579,9486103300,,-0.5444927884627582,-0.005459805534190546
2020-05-22,000300,沪深300,3907.576,3824.064,3907.576,3818.149,10337836000,,-2.2926852326194957,-0.023193760065587293
2020-05-25,000300,沪深300,3828.321,3829.325,3835.633,3800.18,7903332600,,0.13757614935314688,0.0013748160007702689
2020-05-26,000300,沪深300,3850.001,3872.77,3874.748,3844.478,7744807600,,1.1345341541916687,0.01128146582839562
2020-05-27,000300,沪深300,3873.698,3845.614,3873.698,3838.425,8371183100,,-0.7012035313225362,-0.007036735164719624
2020-05-28,000300,沪深300,3848.489,3856.632,3885.421,3818.432,9306405400,,0.2865082142929687,0.0028609856178088097
2020-05-29,000300,沪深300,3838.377,3867.023,3872.303,3830.419,9381383200,,0.26943198106534894,0.002690696637564682
2020-06-01,000300,沪深300,3901.726,3971.34,3976.315,3901.726,13645665200,,2.6976048500358063,0.026618608863711878
2020-06-02,000300,沪深300,3969.952,3983.568,3991.776,3958.977,14430306000,,0.3079061475471878,0.003074330873741843
2020-06-03,000300,沪深300,4001.171,3983.648,4018.676,3982.93,13659748300,,0.002008249890539382,2.0082297254712437e-05
2020-06-04,000300,沪深300,3998.164,3982.185,3999.805,3968.572,10427773700,,-0.03672513234102004,-0.0003673187766928507
2020-06-05,000300,沪深300,3988.224,4001.251,4001.251,3967.926,10244394200,,0.47878237701162174,0.004776398595192341
2020-06-08,000300,沪深300,4023.606,4021.955,4050.221,4016.102,13792581300,,0.517438171211948,0.00516104060061397
2020-06-09,000300,沪深300,4027.561,4047.029,4052.156,4016.339,11530447900,,0.6234281586939616,0.006214928845464772
2020-06-10,000300,沪深300,4046.232,4039.705,4046.232,4024.419,11226572800,,-0.18097226385084264,-0.0018113621648798517
2020-06-11,000300,沪深300,4031.74,3995.885,4043.012,3979.752,12730894100,,-1.0847326723114614,-0.010906587911591601
2020-06-12,000300,沪深300,3931.624,4003.083,4011.059,3927.249,13416664900,,0.18013531420448814,0.001799732651232668
2020-06-15,000300,沪深300,3982.967,3954.988,4007.14,3954.988,13129786000,,-1.2014489831962072,-0.012087247163637413
2020-06-16,000300,沪深300,3995.579,4014.57,4014.57,3987.864,11105153900,,1.5065026745972432,0.014952676201206277
2020-06-17,000300,沪深300,4018.609,4017.594,4018.609,3992.134,10560579900,,0.07532562640581997,0.0007529727089427049
2020-06-18,000300,沪深300,4009.783,4044.384,4047.557,4000.901,13814876100,,0.666817005401743,0.006646036148696554
2020-06-19,000300,沪深300,4047.048,4098.71,4109.36,4043.493,15294699000,,1.343245349600819,0.013343037916360627
2020-06-22,000300,沪深300,4097.507,4102.046,4126.942,4088.782,15582946500,,0.08139146219177107,0.0008135835730300001
2020-06-23,000300,沪深300,4098.037,4121.794,4124.725,4080.753,12922951000,,0.48141829711318973,0.004802631850263513
2020-06-24,000300,沪深300,4128.1,4138.99,4144.678,4123.358,12171246500,,0.41719697782081067,0.00416329124164793
2020-06-29,000300,沪深300,4127.935,4109.716,4137.37,4092.535,13086585400,,-0.7072739967963093,-0.007097870357200193
2020-06-30,000300,沪深300,4130.003,4163.964,4174.424,4129.775,12593352100,,1.3199938876554906,0.013113578818254267
2020-07-01,000300,沪深300,4172.643,4247.784,4247.784,4163.495,16999045600,,2.0129857030464215,0.019929930007026368
2020-07-02,000300,沪深300,4239.408,4335.845,4340.104,4238.116,25293936800,,2.0731044704721535,0.020519081076690624
2020-07-03,000300,沪深300,4353.194,4419.596,4419.596,4348.454,29048553900,,1.9315958019716861,0.019131772931266538
2020-07-06,000300,沪深300,4465.808,4670.095,4678.112,4465.808,40582102500,,5.6679162529788,0.05513112488912578
2020-07-07,000300,沪深300,4739.61,4698.126,4796.316,4688.057,40600855300,,0.600223335927863,0.0059842917141275445
2020-07-08,000300,沪深300,4692.862,4774.004,4803.364,4670.65,34807484700,,1.615069497923205,0.016021659987647874
2020-07-09,000300,沪深300,4770.077,4840.771,4854.12,4757.294,35104689300,,1.39855349932676,0.013888639774605664
2020-07-10,000300,沪深300,4796.087,4753.133,4821.375,4734.473,31694965100,,-1.810414084863754,-0.018270025995372946
2020-07-13,000300,沪深300,4742.374,4852.961,4878.077,4741.874,32164544600,,2.1002568200805705,0.020785054557235373
2020-07-14,000300,沪深300,4836.166,4806.69,4860.44,4729.926,29724198500,,-0.9534591355669364,-0.00958033657871826
2020-07-15,000300,沪深300,4821.516,4744.469,4837.476,4723.361,27238900600,,-1.2944666704114427,-0.013029179016848916
2020-07-16,000300,沪深300,4741.53,4516.253,4772.564,4513.654,28465713300,,-4.810148406491866,-0.049296850781580415
2020-07-17,000300,沪深300,4524.772,4544.701,4601.373,4485.821,20737556300,,0.6299027091706488,0.006279271139338872
2020-07-20,000300,沪深300,4597.204,4680.305,4681.943,4534.231,24606891400,,2.983782651487976,0.029401339859440555
2020-07-21,000300,沪深300,4697.503,4691.043,4714.293,4661.444,20041565900,,0.22942949230870813,0.0022916670471374583
2020-07-22,000300,沪深300,4682.658,4714.445,4790.449,4675.349,22419921100,,0.498865604088472,0.004976253925826782
2020-07-23,000300,沪深300,4668.74,4712.436,4731.4,4607.659,23431456900,,-0.04261371168822192,-0.0004262279391061418
2020-07-24,000300,沪深300,4679.027,4505.591,4691.698,4479.393,24390520300,,-4.389343430870984,-0.04488590175471903
2020-07-27,000300,沪深300,4535.005,4528.45,4558.119,4482.441,17142055100,,0.5073474267859535,0.005060647562964882
2020-07-28,000300,沪深300,4567.669,4568.258,4590.25,4537.685,16276849800,,0.8790645805960118,0.00875223303037987
2020-07-29,000300,沪深300,4559.163,4679.008,4680.558,4548.854,18669530500,,2.424337679701982,0.023954171030985082
2020-07-30,000300,沪深300,4689.763,4656.151,4704.631,4649.768,16696756600,,-0.48850098140460485,-0.004896980474929772
2020-07-31,000300,沪深300,4652.182,4695.046,4741.808,4621.964,18483902600,,0.8353466199872095,0.008318769094579596
2020-08-03,000300,沪深300,4735.899,4771.311,4771.369,4720.025,21477623900,,1.6243717313951578,0.016113199635879368
2020-08-04,000300,沪深300,4778.487,4775.802,4807.078,4747.775,23997498500,,0.0941250738004662,0.0009408080393006409
2020-08-05,000300,沪深300,4761.764,4777.109,4786.703,4711.272,19670054800,,0.02736713121693768,0.00027363387100671685
2020-08-06,000300,沪深300,4779.238,4762.764,4791.857,4691.157,22785440600,,-0.30028621913379405,-0.003007379828168675
2020-08-07,000300,沪深300,4742.294,4707.926,4749.022,4637.843,21351821600,,-1.1513902431445233,-0.011580700639760064
2020-08-10,000300,沪深300,4681.755,4724.87,4757.663,4646.289,20378883200,,0.35990370281944184,0.0035925759921274047
2020-08-11,000300,沪深300,4730.375,4681.784,4791.534,4674.864,20554651100,,-0.9118981051330577,-0.009160813465903214
2020-08-12,000300,沪深300,4668.89,4647.645,4681.621,4566.274,20288723900,,-0.7291878480510716,-0.0073185941773670935
2020-08-13,000300,沪深300,4666.49,4635.713,4671.769,4626.103,15255009200,,-0.2567321729607275,-0.0025706229514484576
2020-08-14,000300,沪深300,4627.61,4704.629,4708.071,4617.632,14729292100,,1.4866321534573013,0.014756900898556366
2020-08-17,000300,沪深300,4727.12,4815.226,4838.086,4721.359,26800155600,,2.350812359486798,0.023236063161346264
2020-08-18,000300,沪深300,4816.57,4812.756,4825.386,4788.829,18913985400,,-0.05129561935409699,-0.000513087800576903
2020-08-19,000300,沪深300,4804.666,4740.678,4809.05,4738.009,19244294800,,-1.4976450083902138,-0.015089729551591071
2020-08-20,000300,沪深300,4708.125,4679.154,4721.436,4662.803,15836863900,,-1.2977890504269562,-0.013062839094653451
2020-08-21,000300,沪深300,4717.787,4718.843,4739.484,4684.81,14265786400,,0.8482088856233361,0.00844631807219772
2020-08-24,000300,沪深300,4746.404,4755.849,4769.467,4716.605,15114351200,,0.7842176567434134,0.0078115865250385835
2020-08-25,000300,沪深300,4769.211,4761.951,4802.412,4746.313,14170135100,,0.1283051669638713,0.0012822292622308668
2020-08-26,000300,沪深300,4761.719,4706.13,4786.425,4689.881,15130518000,,-1.172229617650411,-0.011791543984507814
2020-08-27,000300,沪深300,4718.062,4731.345,4731.935,4679.362,11904285000,,0.5357905540221086,0.0053436030292553305
2020-08-28,000300,沪深300,4727.292,4844.265,4850.488,4719.353,15939976500,,2.386636358160321,0.02358601378604637
2020-08-31,000300,沪深300,4870.934,4816.215,4901.212,4816.212,20256702900,,-0.5790352096757712,-0.005807181181120185
2020-09-01,000300,沪深300,4803.392,4842.122,4842.135,4791.783,13839540200,,0.5379120325816,0.005364704531165123
