date,code,close
2024-09-09,000625,178.8
2024-09-10,000625,179.71
2024-09-11,000625,179.71
2024-09-12,000625,178.05
2024-09-13,000625,175.93
2024-09-18,000625,175.78
2024-09-19,000625,183.03
2024-09-20,000625,181.22
2024-09-23,000625,181.22
2024-09-24,000625,186.5
2024-09-25,000625,188.47
2024-09-26,000625,196.32
2024-09-27,000625,205.68
2024-09-30,000625,224.71
2024-10-08,000625,229.54
2024-10-09,000625,206.59
2024-10-10,000625,206.44
2024-10-11,000625,199.19
2024-10-14,000625,201.45
2024-10-15,000625,197.07
2024-10-16,000625,195.56
2024-10-17,000625,194.36
2024-10-18,000625,200.25
2024-10-21,000625,199.04
2024-10-22,000625,208.1
2024-10-23,000625,208.25
2024-10-24,000625,203.57
2024-10-25,000625,205.38
2024-10-28,000625,206.89
2024-10-29,000625,202.36
2024-10-30,000625,200.09
2024-10-31,000625,200.4
2024-11-01,000625,203.72
2024-11-04,000625,215.95
2024-11-05,000625,215.8
2024-11-06,000625,217.16
2024-11-07,000625,217.01
2024-11-08,000625,213.54
2024-11-11,000625,234.83
2024-11-12,000625,233.32
2024-11-13,000625,227.58
2024-11-14,000625,219.27
2024-11-15,000625,222.29
2024-11-18,000625,228.33
2024-11-19,000625,224.86
2024-11-20,000625,223.65
2024-11-21,000625,223.65
2024-11-22,000625,211.42
2024-11-25,000625,209.91
2024-11-26,000625,205.98
2024-11-27,000625,209.46
2024-11-28,000625,205.68
2024-11-29,000625,208.55
2024-12-02,000625,215.05
2024-12-03,000625,211.87
2024-12-04,000625,208.4
2024-12-05,000625,209.0
2024-12-06,000625,211.12
2024-12-09,000625,212.48
2024-12-10,000625,212.33
2024-12-11,000625,213.99
2024-12-12,000625,220.78
2024-12-13,000625,213.99
2024-12-16,000625,209.0
2024-12-17,000625,209.31
2024-12-18,000625,211.12
2024-12-19,000625,209.31
2024-12-20,000625,209.31
2024-12-23,000625,210.36
2024-12-24,000625,212.78
2024-12-25,000625,209.16
2024-12-26,000625,209.61
2024-12-27,000625,209.0
2024-12-30,000625,206.59
2024-12-31,000625,201.76
2025-01-02,000625,195.87
2025-01-03,000625,192.54
2025-01-06,000625,191.94
2025-01-07,000625,194.05
2025-01-08,000625,191.34
2025-01-09,000625,191.34
2025-01-10,000625,187.41
2025-01-13,000625,187.26
2025-01-14,000625,193.75
2025-01-15,000625,191.18
2025-01-16,000625,194.36
2025-01-17,000625,192.85
2025-01-20,000625,193.15
2025-01-21,000625,192.09
2025-01-22,000625,190.43
2025-01-23,000625,189.22
2025-01-24,000625,190.28
2025-01-27,000625,189.52
2025-02-05,000625,191.64
2025-02-06,000625,198.74
2025-02-07,000625,204.47
2025-02-10,000625,214.14
2025-02-11,000625,206.59
2025-02-12,000625,206.89
2025-02-13,000625,203.12
2025-02-14,000625,205.53
2025-02-17,000625,204.32
2025-02-18,000625,200.09
2025-02-19,000625,201.45
2025-02-20,000625,200.55
2025-02-21,000625,201.15
2025-02-24,000625,201.3
2025-02-25,000625,202.81
2025-02-26,000625,202.21
2025-02-27,000625,201.91
2025-02-28,000625,195.11
2025-03-03,000625,196.32
2025-03-04,000625,196.32
2025-03-05,000625,195.87
2025-03-06,000625,198.13
2025-03-07,000625,197.23
2025-03-10,000625,196.62
2025-03-11,000625,196.32
2025-03-12,000625,198.58
2025-03-13,000625,196.02
2025-03-14,000625,198.58
2025-03-17,000625,198.58
2025-03-18,000625,200.7
2025-03-19,000625,198.74
2025-03-20,000625,197.98
2025-03-21,000625,194.96
2025-03-24,000625,194.81
2025-03-25,000625,194.36
2025-03-26,000625,195.26
2025-03-27,000625,194.81
2025-03-28,000625,195.11
2025-03-31,000625,196.77
2025-04-01,000625,196.92
2025-04-02,000625,195.87
2025-04-03,000625,194.51
2025-04-07,000625,175.03
2025-04-08,000625,177.29
2025-04-09,000625,180.01
2025-04-10,000625,184.24
2025-04-11,000625,185.9
2025-04-14,000625,189.98
2025-04-15,000625,188.16
2025-04-16,000625,188.32
2025-04-17,000625,186.81
2025-04-18,000625,186.81
2025-04-21,000625,187.11
2025-04-22,000625,186.96
2025-04-23,000625,187.56
2025-04-24,000625,185.75
2025-04-25,000625,186.5
2025-04-28,000625,183.94
2025-04-29,000625,182.43
2025-04-30,000625,184.99
2025-05-06,000625,187.11
2025-05-07,000625,187.41
2025-05-08,000625,187.86
2025-05-09,000625,186.35
2025-05-12,000625,188.16
2025-05-13,000625,187.86
2025-05-14,000625,188.01
2025-05-15,000625,184.99
2025-05-16,000625,186.81
2025-05-19,000625,186.81
2025-05-20,000625,190.13
2025-05-21,000625,189.52
2025-05-22,000625,191.79
2025-05-23,000625,193.45
2025-05-26,000625,188.47
2025-05-27,000625,186.5
2025-05-28,000625,185.75
2025-05-29,000625,189.22
2025-05-30,000625,186.5
2025-06-03,000625,190.13
2025-06-04,000625,189.67
2025-06-05,000625,196.02
2025-06-06,000625,193.9
2025-06-09,000625,196.92
2025-06-10,000625,193.3
2025-06-11,000625,193.9
2025-06-12,000625,194.96
2025-06-13,000625,195.26
2025-06-16,000625,192.39
2025-06-17,000625,190.58
2025-06-18,000625,189.83
2025-06-19,000625,187.56
2025-06-20,000625,187.26
2025-06-23,000625,187.86
2025-06-24,000625,190.43
2025-06-25,000625,193.3
2025-06-26,000625,192.54
2025-06-27,000625,191.79
2025-06-30,000625,192.7
2025-07-01,000625,192.39
2025-07-02,000625,191.94
2025-07-03,000625,192.09
2025-07-04,000625,190.73
2025-07-07,000625,190.13
2025-07-08,000625,191.94
2025-07-09,000625,192.7
2025-07-10,000625,192.39
2025-07-11,000625,193.0
2025-07-14,000625,192.39
2025-07-15,000625,192.09
2025-07-16,000625,193.3
2025-07-17,000625,193.9
2025-07-18,000625,194.05
2025-07-21,000625,196.02
2025-07-22,000625,196.47
2025-07-23,000625,195.47
2025-07-24,000625,198.4
2025-07-25,000625,200.1
2025-07-28,000625,206.59
2025-07-29,000625,205.05
2025-07-30,000625,204.27
2025-07-31,000625,198.71
2025-08-01,000625,198.09
2025-08-04,000625,199.48
2025-08-05,000625,199.64
2025-08-06,000625,199.48
2025-08-07,000625,198.87
2025-08-08,000625,197.63
2025-08-11,000625,200.1
2025-08-12,000625,201.65
2025-08-13,000625,201.34
2025-08-14,000625,199.02
2025-08-15,000625,199.79
2025-08-18,000625,201.65
2025-08-19,000625,200.41
2025-08-20,000625,203.81
2025-08-21,000625,202.42
2025-08-22,000625,203.66
2025-08-25,000625,202.42
2025-08-26,000625,202.26
2025-08-27,000625,197.01
2025-08-28,000625,196.24
2025-08-29,000625,194.23
2025-09-01,000625,192.53
2025-09-02,000625,192.07
2025-09-03,000625,190.37
2025-09-04,000625,190.68
2025-09-05,000625,192.53
2025-09-08,000625,191.76
2025-09-09,000625,194.38
2025-09-10,000625,195.0
2025-09-11,000625,194.23
2025-09-12,000625,192.38
2025-09-15,000625,193.61
2025-09-16,000625,192.38
2025-09-17,000625,192.22
2025-09-18,000625,190.06
2025-09-19,000625,189.29
2025-09-22,000625,188.36
2025-09-23,000625,187.12
2025-09-24,000625,188.05
2025-09-25,000625,186.66
2025-09-26,000625,189.75
2025-09-29,000625,188.2
2025-09-30,000625,188.98
2025-10-09,000625,190.37
2025-10-10,000625,192.22
2025-10-13,000625,193.15
2025-10-14,000625,193.77
2025-10-15,000625,198.4
2025-10-16,000625,205.97
2025-10-17,000625,192.84
2025-10-20,000625,191.29
2025-10-21,000625,191.45
2025-10-22,000625,191.6
2025-10-23,000625,191.29
2025-10-24,000625,196.55
2025-10-27,000625,194.85
2025-10-28,000625,193.3
2025-10-29,000625,192.99
2025-10-30,000625,191.29
2025-10-31,000625,191.45
2025-11-03,000625,191.91
2025-11-04,000625,189.9
2025-11-05,000625,189.75
2025-11-06,000625,190.21
2025-11-07,000625,189.44
2025-11-10,000625,190.68
2025-11-11,000625,189.75
2025-11-12,000625,188.98
2025-11-13,000625,189.75
2025-11-14,000625,188.98
2025-11-17,000625,188.51
2025-11-18,000625,187.28
2025-11-19,000625,186.66
2025-11-20,000625,186.04
2025-11-21,000625,182.18
2025-11-24,000625,183.72
2025-11-25,000625,184.03
2025-11-26,000625,182.33
2025-11-27,000625,180.94
2025-11-28,000625,185.29
2025-12-01,000625,185.13
2025-12-02,000625,184.36
2025-12-03,000625,182.49
2025-12-04,000625,181.87
2025-12-05,000625,182.96
2025-12-08,000625,183.27
2025-12-09,000625,181.72
2025-12-10,000625,181.87
2025-12-11,000625,180.01
2025-12-12,000625,180.63
2025-12-15,000625,179.23
2025-12-16,000625,187.15
2025-12-17,000625,182.96
2025-12-18,000625,181.1
2025-12-19,000625,182.34
2025-12-22,000625,186.99
2025-12-23,000625,184.2
2025-12-24,000625,185.13
2025-12-25,000625,184.67
2025-12-26,000625,186.06
2025-12-29,000625,184.67
2025-12-30,000625,184.67
2025-12-31,000625,184.04
2026-01-05,000625,183.58
2026-01-06,000625,185.75
2026-01-07,000625,183.89
2026-01-08,000625,184.04
2026-01-09,000625,183.89
2026-01-12,000625,185.44
2026-01-13,000625,183.42
2026-01-14,000625,182.34
2026-01-15,000625,181.87
2026-01-16,000625,181.41
2026-01-19,000625,181.41
2026-01-20,000625,181.1
2026-01-21,000625,180.32
2026-01-22,000625,180.17
2026-01-23,000625,181.56
2026-01-26,000625,179.54
2026-01-27,000625,177.99
2026-01-28,000625,175.2
2026-01-29,000625,176.6
2026-01-30,000625,172.56
2026-02-02,000625,170.85
2026-02-03,000625,171.79
2026-02-04,000625,172.72
2026-02-05,000625,174.89
2026-02-06,000625,173.65
2026-02-09,000625,174.11
2026-02-10,000625,174.11
2026-02-11,000625,173.49
2026-02-12,000625,172.56
2026-02-13,000625,171.32
2026-02-24,000625,173.49
2026-02-25,000625,171.79
2026-02-26,000625,171.48
2026-02-27,000625,171.63
2026-03-02,000625,168.84
2026-03-03,000625,170.39
2026-03-04,000625,168.06
2026-03-05,000625,168.22
2026-03-06,000625,168.68
2026-03-09,000625,167.29
2026-03-10,000625,167.75
2026-03-11,000625,168.99
2026-03-12,000625,168.22
2026-03-13,000625,167.91
2026-03-16,000625,168.37
2026-03-17,000625,168.22
2026-03-18,000625,167.13
2026-03-19,000625,164.8
2026-03-20,000625,161.23
2026-03-23,000625,155.8
2026-03-24,000625,157.35
2026-03-25,000625,157.35
2026-03-26,000625,155.18
2026-03-27,000625,155.34
2026-03-30,000625,154.41
2026-03-31,000625,155.18
2026-04-01,000625,155.65
2026-04-02,000625,154.87
2026-04-03,000625,155.65
2026-04-07,000625,154.87
2026-04-08,000625,157.51
2026-04-09,000625,155.49
2026-04-10,000625,157.04
2026-04-13,000625,156.73
2026-04-14,000625,156.89
2026-04-15,000625,155.8
2026-04-16,000625,157.51
2026-04-17,000625,156.11
2026-04-20,000625,155.8
2026-04-21,000625,154.56
2026-04-22,000625,155.18
2026-04-23,000625,155.34
2026-04-24,000625,153.78
2026-04-27,000625,152.54
2026-04-28,000625,150.99
2026-04-29,000625,150.37
2026-04-30,000625,147.89
2026-05-06,000625,146.65
2026-05-07,000625,145.25
2026-05-08,000625,144.16
2026-05-11,000625,144.32
2026-05-12,000625,142.3
2026-05-13,000625,141.06
2026-05-14,000625,138.11
2026-05-15,000625,137.65
2020-01-02,000799,75.09
2020-01-03,000799,74.84
2020-01-06,000799,74.42
2020-01-07,000799,75.0
2020-01-08,000799,74.03
2020-01-09,000799,75.13
2020-01-10,000799,78.7
2020-01-13,000799,79.14
2020-01-14,000799,81.42
2020-01-15,000799,81.47
2020-01-16,000799,83.21
2020-01-17,000799,83.61
2020-01-20,000799,82.34
2020-01-21,000799,80.97
2020-01-22,000799,80.97
2020-01-23,000799,76.94
2020-02-03,000799,69.25
2020-02-04,000799,65.73
2020-02-05,000799,66.81
2020-02-06,000799,67.65
2020-02-07,000799,67.44
2020-02-10,000799,68.19
2020-02-11,000799,69.52
2020-02-12,000799,69.25
2020-02-13,000799,67.98
2020-02-14,000799,67.71
2020-02-17,000799,69.08
2020-02-18,000799,69.54
2020-02-19,000799,71.26
2020-02-20,000799,74.19
2020-02-21,000799,73.53
2020-02-24,000799,72.2
2020-02-25,000799,71.01
2020-02-26,000799,70.24
2020-02-27,000799,70.68
2020-02-28,000799,66.59
2020-03-02,000799,68.21
2020-03-03,000799,69.02
2020-03-04,000799,70.08
2020-03-05,000799,72.82
2020-03-06,000799,71.78
2020-03-09,000799,68.17
2020-03-10,000799,69.64
2020-03-11,000799,69.35
2020-03-12,000799,67.58
2020-03-13,000799,65.63
2020-03-16,000799,62.62
2020-03-17,000799,59.75
2020-03-18,000799,57.48
2020-03-19,000799,54.57
2020-03-20,000799,56.78
2020-03-23,000799,54.26
2020-03-24,000799,55.24
2020-03-25,000799,57.55
2020-03-26,000799,57.86
2020-03-27,000799,59.62
2020-03-30,000799,58.15
2020-03-31,000799,59.12
2020-04-01,000799,58.19
2020-04-02,000799,59.1
2020-04-03,000799,58.52
2020-04-07,000799,60.25
2020-04-08,000799,60.6
2020-04-09,000799,60.43
2020-04-10,000799,59.98
2020-04-13,000799,60.27
2020-04-14,000799,60.64
2020-04-15,000799,61.31
2020-04-16,000799,60.89
2020-04-17,000799,66.98
2020-04-20,000799,67.27
2020-04-21,000799,65.46
2020-04-22,000799,68.79
2020-04-23,000799,67.92
2020-04-24,000799,67.25
2020-04-27,000799,66.46
2020-04-28,000799,68.08
2020-04-29,000799,66.07
2020-04-30,000799,66.61
2020-05-06,000799,69.27
2020-05-07,000799,72.32
2020-05-08,000799,72.24
2020-05-11,000799,72.59
2020-05-12,000799,72.94
2020-05-13,000799,75.88
2020-05-14,000799,76.69
2020-05-15,000799,75.98
2020-05-18,000799,77.72
2020-05-19,000799,79.97
2020-05-20,000799,82.3
2020-05-21,000799,88.12
2020-05-22,000799,85.31
2020-05-25,000799,86.79
2020-05-26,000799,87.12
2020-05-27,000799,87.2
2020-05-28,000799,91.63
2020-05-29,000799,91.44
2020-06-01,000799,94.68
2020-06-02,000799,94.93
2020-06-03,000799,94.93
2020-06-04,000799,102.75
2020-06-05,000799,105.32
2020-06-08,000799,112.37
2020-06-09,000799,103.37
2020-06-10,000799,108.07
2020-06-11,000799,105.43
2020-06-12,000799,107.51
2020-06-15,000799,107.45
2020-06-16,000799,118.2
2020-06-17,000799,120.03
2020-06-18,000799,119.74
2020-06-19,000799,121.43
2020-06-22,000799,125.19
2020-06-23,000799,135.62
2020-06-24,000799,134.26
2020-06-29,000799,147.7
2020-06-30,000799,159.63
2020-07-01,000799,175.59
2020-07-02,000799,167.83
2020-07-03,000799,154.29
2020-07-06,000799,158.28
2020-07-07,000799,162.72
2020-07-08,000799,160.65
2020-07-09,000799,162.82
2020-07-10,000799,159.72
2020-07-13,000799,161.55
2020-07-14,000799,165.27
2020-07-15,000799,166.06
2020-07-16,000799,149.45
2020-07-17,000799,141.61
2020-07-20,000799,141.94
2020-07-21,000799,147.11
2020-07-22,000799,146.34
2020-07-23,000799,144.09
2020-07-24,000799,137.45
2020-07-27,000799,137.7
2020-07-28,000799,141.86
2020-07-29,000799,142.5
2020-07-30,000799,144.38
2020-07-31,000799,143.32
2020-08-03,000799,144.9
2020-08-04,000799,140.29
2020-08-05,000799,143.27
2020-08-06,000799,138.62
2020-08-07,000799,136.04
2020-08-10,000799,138.08
2020-08-11,000799,151.89
2020-08-12,000799,139.06
2020-08-13,000799,136.51
2020-08-14,000799,145.8
2020-08-17,000799,157.84
2020-08-18,000799,157.65
2020-08-19,000799,155.02
2020-08-20,000799,151.33
2020-08-21,000799,152.2
2020-08-24,000799,153.35
2020-08-25,000799,159.86
2020-08-26,000799,157.63
2020-08-27,000799,161.28
2020-08-28,000799,177.41
2020-08-31,000799,193.62
2020-09-01,000799,194.04
2020-09-02,000799,183.61
2020-09-03,000799,187.55
2020-09-04,000799,180.48
2020-09-07,000799,182.9
2020-09-08,000799,176.72
2020-09-09,000799,172.13
2020-09-10,000799,174.2
2020-09-11,000799,187.28
2020-09-14,000799,189.24
2020-09-15,000799,190.47
2020-09-16,000799,183.92
2020-09-17,000799,176.47
2020-09-18,000799,178.41
2020-09-21,000799,175.47
2020-09-22,000799,175.24
2020-09-23,000799,175.57
2020-09-24,000799,172.19
2020-09-25,000799,169.0
2020-09-28,000799,171.61
2020-09-29,000799,170.38
2020-09-30,000799,171.82
2020-10-09,000799,180.85
2020-10-12,000799,198.94
2020-10-13,000799,207.87
2020-10-14,000799,208.66
2020-10-15,000799,213.42
2020-10-16,000799,209.83
2020-10-19,000799,209.23
2020-10-20,000799,212.36
2020-10-21,000799,214.88
2020-10-22,000799,209.69
2020-10-23,000799,199.09
2020-10-26,000799,202.55
2020-10-27,000799,211.42
2020-10-28,000799,216.97
2020-10-29,000799,215.72
2020-10-30,000799,208.91
2020-11-02,000799,209.46
2020-11-03,000799,208.54
2020-11-04,000799,208.64
2020-11-05,000799,229.51
2020-11-06,000799,233.72
2020-11-09,000799,234.2
2020-11-10,000799,234.08
2020-11-11,000799,235.02
2020-11-12,000799,235.47
2020-11-13,000799,226.77
2020-11-16,000799,237.77
2020-11-17,000799,231.95
2020-11-18,000799,229.47
2020-11-19,000799,233.7
2020-11-20,000799,238.52
2020-11-23,000799,238.48
2020-11-24,000799,239.71
2020-11-25,000799,229.32
2020-11-26,000799,225.92
2020-11-27,000799,227.23
2020-11-30,000799,222.45
2020-12-01,000799,221.31
2020-12-02,000799,221.16
2020-12-03,000799,222.41
2020-12-04,000799,240.15
2020-12-07,000799,239.94
2020-12-08,000799,241.5
2020-12-09,000799,240.57
2020-12-10,000799,241.23
2020-12-11,000799,246.62
2020-12-14,000799,248.56
2020-12-15,000799,254.71
2020-12-16,000799,258.82
2020-12-17,000799,259.72
2020-12-18,000799,270.65
2020-12-21,000799,267.17
2020-12-22,000799,271.65
2020-12-23,000799,267.48
2020-12-24,000799,261.7
2020-12-25,000799,266.19
2020-12-28,000799,292.81
2020-12-29,000799,302.28
2020-12-30,000799,321.29
2020-12-31,000799,326.53
